family_id,split,role,interp_index,text,label,example_id,family_size,is_clean_family
train-00041,train,interpretation,2,just found my old deviant profile this is boring,not_sarcastic,train-00041-interp2,5,True
train-00041,train,interpretation,3,it's not fun to find old profiles,not_sarcastic,train-00041-interp3,5,True
train-00041,train,interpretation,4,sucks to bump into my old deviantart profile,not_sarcastic,train-00041-interp4,5,True
train-00041,train,interpretation,5,just found my old deviantart profile this is not enjoyable at all,not_sarcastic,train-00041-interp5,5,True
train-00042,train,original,0,awww yeah nightmares that my new video i'm working on is gonna be hatedddd anxiety is the best,sarcastic,train-00042-orig,5,True
train-00042,train,interpretation,1,awww yeah nightmares that my new video i'm working on is gonna be hatedddd anxiety is the worst,not_sarcastic,train-00042-interp1,5,True
train-00042,train,interpretation,2,awww yeah nightmares that my new video i'm working on is gonna be hated anxiety is the worst,not_sarcastic,train-00042-interp2,5,True
train-00042,train,interpretation,3,it's horrible to be anxious about the reception of my new video,not_sarcastic,train-00042-interp3,5,True
train-00042,train,interpretation,4,oh no i am having nightmares of the hate to follow after the release of my new video anxiety sucks,not_sarcastic,train-00042-interp4,5,True
train-00042,train,interpretation,5,aww yeah nightmares that my new video i'm working on is going to be hated anxiety is the worst,not_sarcastic,train-00042-interp5,5,True
train-00043,train,original,0,officially in utah yay,sarcastic,train-00043-orig,5,True
train-00043,train,interpretation,1,officially in utah yay,not_sarcastic,train-00043-interp1,5,True
train-00043,train,interpretation,2,officially in utah yay,not_sarcastic,train-00043-interp2,5,True
train-00043,train,interpretation,3,not happy to be in utah,not_sarcastic,train-00043-interp3,5,True
train-00043,train,interpretation,4,oh no i am officially in utah,not_sarcastic,train-00043-interp4,5,True
train-00043,train,interpretation,5,i am not excited to be in utah,not_sarcastic,train-00043-interp5,5,True
train-00044,train,original,0,you're really showin your effort,sarcastic,train-00044-orig,5,True
train-00044,train,interpretation,1,you're really not making any effort,not_sarcastic,train-00044-interp1,5,True
train-00044,train,interpretation,2,you're not showing your effort,not_sarcastic,train-00044-interp2,5,True
train-00044,train,interpretation,3,why don't you show some effort come on,not_sarcastic,train-00044-interp3,5,True
train-00044,train,interpretation,4,you are absolutely not showing any effort,not_sarcastic,train-00044-interp4,5,True
train-00044,train,interpretation,5,you have not shown any effort at all,not_sarcastic,train-00044-interp5,5,True
train-00045,train,original,0,nothing bothers me more than clients who are late and don't let you know i have nothing else to do but sit and wait nothing,sarcastic,train-00045-orig,5,True
train-00045,train,interpretation,1,nothing bothers me more than clients who are late and don't let you know i have a lot to do than sit and wait,not_sarcastic,train-00045-interp1,5,True
train-00045,train,interpretation,2,nothing bothers me more than clients who are late and don't let you know i have a lot to do rather than sitting and waiting,not_sarcastic,train-00045-interp2,5,True
train-00045,train,interpretation,3,there are so many things i have to do and now i have to wait,not_sarcastic,train-00045-interp3,5,True
train-00045,train,interpretation,4,sucks to wait for late clients who did not keep me in the loop and i have other things awaiting,not_sarcastic,train-00045-interp4,5,True
train-00045,train,interpretation,5,nothing bothers me more than clients who are late without letting me know i have a lot more things to do than sit and wait,not_sarcastic,train-00045-interp5,5,True
train-00046,train,original,0,kids on roller skates in a pub not annoying at all,sarcastic,train-00046-orig,5,True
train-00046,train,interpretation,1,kids on roller skates in a pub very annoying,not_sarcastic,train-00046-interp1,5,True
train-00046,train,interpretation,2,kids on roller skates in a pub very annoying indeed,not_sarcastic,train-00046-interp2,5,True
train-00046,train,interpretation,3,why there are kids on roller skates in a pub ? i am really annoyed,not_sarcastic,train-00046-interp3,5,True
train-00046,train,interpretation,4,it is irritating to see kids on roller skates in a pub,not_sarcastic,train-00046-interp4,5,True
train-00046,train,interpretation,5,it is so annoying when kids with roller skates are in the pub,not_sarcastic,train-00046-interp5,5,True
train-00047,train,original,0,such a classy move by espinoza to put on that monster hat and pin before going on camera,sarcastic,train-00047-orig,5,True
train-00047,train,interpretation,1,such an unprofessional move by espinoza to put on that monster hat and pin before going on camera,not_sarcastic,train-00047-interp1,5,True
train-00047,train,interpretation,2,such a weird move by espinoza to put on that monster hat and pin before going on camera,not_sarcastic,train-00047-interp2,5,True
train-00047,train,interpretation,3,not a classy move by espinoza at akk,not_sarcastic,train-00047-interp3,5,True
train-00047,train,interpretation,4,espinoza looks ridiculous with that monster had and pin knowing that he would be on camera,not_sarcastic,train-00047-interp4,5,True
train-00047,train,interpretation,5,that monster hat and pin espinoza put on before going on camera are not classy,not_sarcastic,train-00047-interp5,5,True
train-00048,train,original,0,i love it when people with privilege go i'm sorry you've failed to convince me that a situation is racist,sarcastic,train-00048-orig,5,True
train-00048,train,interpretation,1,i hate it when people with privilege go i'm sorry you've failed to convince me that a situation is racist,not_sarcastic,train-00048-interp1,5,True
train-00048,train,interpretation,2,i feel bad when people with privilege go i'm sorry you've failed to convince me that a situation is racist,not_sarcastic,train-00048-interp2,5,True
train-00048,train,interpretation,3,i am annoyed by people with privilages who do not get racist situations,not_sarcastic,train-00048-interp3,5,True
train-00048,train,interpretation,4,i love it when people with privilege go i'm sorry you've failed to convince me that a situation is racist,not_sarcastic,train-00048-interp4,5,True
train-00048,train,interpretation,5,i hate it when people with privilege go i'm sorry you've failed to convince me that a situation is racist,not_sarcastic,train-00048-interp5,5,True
train-00049,train,original,0,nothing says happy mothers day like giving a discount to your products because mom's bodies are awful,sarcastic,train-00049-orig,5,True
train-00049,train,interpretation,1,the worst way to saybhappy mothers day is giving a discount to your products because mom's bodies are awful,not_sarcastic,train-00049-interp1,5,True
train-00049,train,interpretation,2,giving a discount to your products is not necessarily a wat of saying happy mothers day,not_sarcastic,train-00049-interp2,5,True
train-00049,train,interpretation,3,it is a wrong way to say happy mothers day,not_sarcastic,train-00049-interp3,5,True
train-00049,train,interpretation,4,nothing says happy mothers day like giving a discount to your products because mom's bodies are awful,not_sarcastic,train-00049-interp4,5,True
train-00049,train,interpretation,5,why would you give a discount to your products for mother's day as if mom's bodies are awful,not_sarcastic,train-00049-interp5,5,True
train-00050,train,original,0,on call visits are always fun,sarcastic,train-00050-orig,5,True
train-00050,train,interpretation,1,on call visits are always boring,not_sarcastic,train-00050-interp1,5,True
train-00050,train,interpretation,2,on call visits are always boring,not_sarcastic,train-00050-interp2,5,True
train-00050,train,interpretation,3,on call visits are annoyinh,not_sarcastic,train-00050-interp3,5,True
train-00050,train,interpretation,4,on call visits always sucks,not_sarcastic,train-00050-interp4,5,True
train-00050,train,interpretation,5,on call visits are never fun,not_sarcastic,train-00050-interp5,5,True
train-00051,train,original,0,terry got sent off ? maybe hiddink needs to have more control over his players,sarcastic,train-00051-orig,5,True
train-00051,train,interpretation,1,terry got sent off ? maybe hiddink needs to have more control over his players,not_sarcastic,train-00051-interp1,5,True
train-00051,train,interpretation,2,terry got sent off ? hiddink needs to have more control over his players,not_sarcastic,train-00051-interp2,5,True
train-00051,train,interpretation,3,hiddink already has a lot of control over his players,not_sarcastic,train-00051-interp3,5,True
train-00051,train,interpretation,4,terry got sent off ? maybe hiddink needs to have more control over his players,not_sarcastic,train-00051-interp4,5,True
train-00051,train,interpretation,5,terry got sent off ? maybe hiddink needs to have more control over his players,not_sarcastic,train-00051-interp5,5,True
train-00052,train,original,0,can you sense the yet,sarcastic,train-00052-orig,5,True
train-00052,train,interpretation,1,you can sense the right ?,not_sarcastic,train-00052-interp1,5,True
train-00052,train,interpretation,2,can't you sense them yet ?,not_sarcastic,train-00052-interp2,5,True
train-00052,train,interpretation,3,you cannot get the sarcasm,not_sarcastic,train-00052-interp3,5,True
train-00052,train,interpretation,4,you are taking much time to understand the sarcasm,not_sarcastic,train-00052-interp4,5,True
train-00052,train,interpretation,5,can you sense the yet,not_sarcastic,train-00052-interp5,5,True
train-00053,train,original,0,apparantly when it rains my tv doesn't work excellent,sarcastic,train-00053-orig,5,True
train-00053,train,interpretation,1,apparantly when it rains my tv doesn't work awful,not_sarcastic,train-00053-interp1,5,True
