example_id,category,source_file,raw_id,text,label,dup_group_id,label_conflict
GEN-142,GEN,GEN-sarc-notsarc.csv,142,"In the Declaration of Independence, Thomas Jefferson identifies the right to life as a fundamental freedom. If more gun-control saves lives then more gun-control means more freedom. Aren't you pro-gunners interested in freedom?",not_sarcastic,3696,False
GEN-143,GEN,GEN-sarc-notsarc.csv,143,"Well, if Genesis was in fact true, then we would have to assume that God is real and the Bible more or less explains what he wants, right? And if there is someone ""up there"" who will damn you to eternal torment if you don't do what he wants (which is one interpretation of the Bible) than that might effect the way you act. I realize that that isn't exactly the same as changing your moral compass, but history has demonstrated that most people's moral will stretch to accomodate pressing needs, and I think an actual vengeful diety would qualify.",not_sarcastic,7535,False
GEN-145,GEN,GEN-sarc-notsarc.csv,145,He only understands natural selection when he belives that it goes against what is accepted by scientists.,not_sarcastic,2297,False
GEN-146,GEN,GEN-sarc-notsarc.csv,146,"I agreew with you in principle. However, I see too many flaws in our justice system to make it useful at this point.",not_sarcastic,2606,False
GEN-148,GEN,GEN-sarc-notsarc.csv,148,"As an aside I do admire your way with words, bravo!",not_sarcastic,1096,False
GEN-150,GEN,GEN-sarc-notsarc.csv,150,"Actually it should be easily to relate to VOR on this: he only argues with emotion. No facts, no evidence, no proof, just emotion.",not_sarcastic,292,False
GEN-151,GEN,GEN-sarc-notsarc.csv,151,"Well then quit trolling, and start debunking the BS by providing links to cases that were solved by having a gun registry in place.",not_sarcastic,7430,False
GEN-152,GEN,GEN-sarc-notsarc.csv,152,"And the other website says they are working on ""over unity"" machines. :)You know, perpetual motion. :)http://www.earthtech.org/about/index.html",not_sarcastic,801,False
GEN-153,GEN,GEN-sarc-notsarc.csv,153,"Actually the benefits of stable, safe and loving homes for chilren are important to society. To deny gays and lesbians are indeed able to provide this is a flat out lie. I have directed you to the AAP report on gay parenting. I would suggest you actually read it. ",not_sarcastic,309,False
GEN-155,GEN,GEN-sarc-notsarc.csv,155,"Just making sure that everybody is aware of his evasion, misrepresentation, and dishonesty. I figured a good time to do that would be while he was accusing scientists of these things... (I figure it's a damn good illustration when a paper's author tells him to stop misrepresenting the paper, and he keeps doing it anyway.)In fairness, being a creationist isn't necessarily an indicator of dishonesty; there are plenty of creationists who are creationists simply because they are uneducated about the subject. Unfortunately, supersport isn't part of this group; he has seen the evidence and is willfully ignorant of it.",not_sarcastic,4064,False
GEN-157,GEN,GEN-sarc-notsarc.csv,157,"Sorry to inform you, but until you are 18 years old in this country, you are not granted full protection of your rights under the constitution of the united states. I don't agree with testing either, but saying that it violates your rights is not a valid argument. ",not_sarcastic,6170,False
GEN-160,GEN,GEN-sarc-notsarc.csv,160,"No Peeling, it would be, ""We proved it was possible to evolve as humans have, so why can only we do it?"" Why hasn't one other creature on Earth ever evolved to our level of sophistication in the same alleged 4 billion years that we have had to attain our level of evolution? If evo is real, then it seems only right that it should touch all species equally and that all species that weren't forced into extinction, but survived and overcame the pressures they faced should have ended up in a similar evolved place that man has attained in 4 billion years.Unless of course that the science of evolution is a humanistic justification to explain our origins but has no basis in fact what so ever. And that is my claim and belief.",not_sarcastic,4510,False
GEN-162,GEN,GEN-sarc-notsarc.csv,162,"So what?? Who cares what the number of assumptions are? What we care about is whether the idea is correct. And to determine whether it is correct, you have to have data, not counting assumptions.",not_sarcastic,5928,False
GEN-163,GEN,GEN-sarc-notsarc.csv,163,They don't live in an environment where such events are likely. At one time there were several species of hominini living at the same time. Evolution is more bushlike that ladder like. It just so happens that we are the only species that remains.,not_sarcastic,6910,False
GEN-165,GEN,GEN-sarc-notsarc.csv,165,"Max has outed himself as a hillbilly who cannot spell or incorporate correct punctuation.I wonder if this effects his ability to know what evidence is ?Apparently so since he believes man evolved.""attacking in"" LOL !Ray M.",not_sarcastic,4275,False
GEN-167,GEN,GEN-sarc-notsarc.csv,167,"No, not in the least. It's real intent was to throw a bone to the people pretending to have ""family values"". The religious right, the conservatives, that lot.",not_sarcastic,4577,False
GEN-168,GEN,GEN-sarc-notsarc.csv,168,I don't see why it is so hard to accept he lied. He lost is award and lost his job over his data.,not_sarcastic,2798,False
GEN-169,GEN,GEN-sarc-notsarc.csv,169,"Really? A human can be determined scientifically. Personhood is a human legal construct. You cannot prove scientifically what a ""person"" is.",not_sarcastic,5423,False
GEN-170,GEN,GEN-sarc-notsarc.csv,170,"If the child is to be born into a poverty stricken part of the world and is expected to die by the age of 7 by either disease or lack of food, why not spare pain and abort?",not_sarcastic,3601,False
GEN-171,GEN,GEN-sarc-notsarc.csv,171,"Source: FindLaw | Cases and CodesMost of your comments follow some form of dishonesty (i.e. misrepresentation, strawman arguments, flat out lies, pretending not to understand or be aware of rebuttals or unfavorable evidence) or just poor logic (spin, rhetoric, talking points and analogies).",not_sarcastic,6200,False
GEN-172,GEN,GEN-sarc-notsarc.csv,172,"Just curious, is it beyond you to make a post that includes common sense and logic? I'm thinking it is since all of you posts seem to be based on rhetoric and emotion. Three paragraphs and all of them contain a falsehood/ lie, congrats your batting 1.000.",not_sarcastic,4044,False
GEN-173,GEN,GEN-sarc-notsarc.csv,173,"Today I was driving my son and two of his team-mates to basketball practice. One of the kids used the word gay in a derogatory manner. I asked him not to. My son said ""ya, my dad is gay."" No teasing, no name calling, a few curious a questions and back to basketball.My son has also been thrown to floor of the bus and force fed garbage for asking a kid to not use the word ""gay"" in a derogatory manner.Do you really think the solution is to prevent gay people from forming families so mean kids can have free reign to be little asses? Or maybe the fact that a kid has gay parents isn't the real issue.I would also like to point out that your argument fails to address the thousands of gay parents who have BIOLOGICAL children.",not_sarcastic,7100,False
GEN-174,GEN,GEN-sarc-notsarc.csv,174,All of the points above should be considered if you want to produce a solid argument that a series of events actually occured in the past. If you wish others to take this seriously please produce some relevant evidence from a source that held to a higher level of credibility. By your standards I should make a thread based on the National Enquirer or Star about Kerry's life as a male gigolo or golddigger.,not_sarcastic,540,False
GEN-175,GEN,GEN-sarc-notsarc.csv,175,"But what would he have learned from it? If you're going to use that analogy, then lets say the last thing he remembers is walking to the bar. What would he learn or have experienced?",not_sarcastic,1483,False
GEN-178,GEN,GEN-sarc-notsarc.csv,178,"Listen, I have forgotten more than you will ever learn about what is real and true in this world, so either back up your insults with facts or get lost because It is becoming painfully obvious that attempting to reason with you is an exercise in futility. kind of like trying to travel from point A to point B on a merry-go-round.",not_sarcastic,4177,False
GEN-179,GEN,GEN-sarc-notsarc.csv,179,"Actually, you don't have to have FAITH in science.
 Good science demands you test it. Repeatedly.
 
 That vast majority of religion demands you accept it
 without question.",not_sarcastic,438,False
GEN-181,GEN,GEN-sarc-notsarc.csv,181,"Yes, homo habilus was a monkey. I've been telling people that for years.",not_sarcastic,8462,False
GEN-183,GEN,GEN-sarc-notsarc.csv,183,Hope you have fun carrying your pistol through the post office lobby!,not_sarcastic,2447,False
GEN-184,GEN,GEN-sarc-notsarc.csv,184,"Given that I do not hold that opinion, I would challenge you show where I have stated such.",not_sarcastic,2161,False
GEN-185,GEN,GEN-sarc-notsarc.csv,185,"i've no problems with gay couples marrying if they have kids
 straight couples can adopt as well",not_sarcastic,3517,False
GEN-186,GEN,GEN-sarc-notsarc.csv,186,"Do you have a quote? a link? anything to make us think that you're not spinning this like you tend to spin everything else?Here's something you didn't think through: you say that ""inherent"" human dignity is a derivative of the image-of-God claim. First, that makes it most certainly not inherent but derived. Second, you insult the entire human race when you claim that human dignity is dependent upon anything else. I'm sorry that you think so little of humans.",not_sarcastic,1788,False
